sid,model_name,holdout_celltype,spearman,pearson,precision,edistance_cells,edistance_latents,edistance_local,mixing_index
232,cellina,Fibroblast,0.020024009603841535,-0.15975518976858205,0.22,10.023818490897714,0.7882932662963867,14.707891761376953,0.6517033099782557
232,cellina,Myeloid,0.8477791116446578,0.8847562528958809,0.38,14.298894623220082,0.978328800201416,18.02335947650374,0.8327706057596822
232,cellina,T_cell,0.7633613445378151,0.9801317763300779,0.44,16.46152066228061,0.4335487365722656,19.35857517488218,0.9957035445757251
232,cellina-graph,Endothelial,0.33243697478991596,0.28300474036110873,0.24,11.39149745349253,0.08502635955810547,16.797622512168676,0.7795456127488427
232,cellina-graph,Epithelial,0.34828331332533013,0.1787801969493735,0.2,10.467566823473827,0.09975566864013671,15.617929462908904,0.544920874177548
232,cellina-graph,Fibroblast,-0.060168067226890755,-0.30608629459973435,0.26,9.248578625985616,0.11095466613769531,13.877359078156086,0.6439236530562938
232,cellina-graph,Myeloid,0.569267707082833,0.5365350388053179,0.24,11.460576768482873,0.08770561218261719,16.056495062199787,0.6055610724925521
232,cellina-graph,T_cell,0.6636734693877551,0.9556440246197508,0.24,12.53761957507693,0.0759195327758789,15.506592969813193,0.9939133548156105
232,cellina-mmd,Endothelial,0.5979831932773109,0.6386233383325547,0.28,15.47420419187307,0.012668955326080322,20.240936473108803,0.7189901018920222
232,cellina-mmd,Epithelial,0.4777430972388956,0.4930297801265752,0.14,13.641363645120233,0.06332616806030274,17.094160794529092,0.6191752190573167
232,cellina-mmd,Fibroblast,0.1766626650660264,0.1510768230638483,0.1,11.778406582704054,0.024827289581298827,16.3017056635613,0.6522831601836192
232,cellina-mmd,Myeloid,0.7865066026410564,0.8208274676842615,0.28,15.00176303825159,0.03363478183746338,18.751298085294412,0.8309831181727905
232,cellina-mmd,T_cell,0.6963265306122448,0.972145680075954,0.42,17.350956023175847,0.018811380863189696,20.356887266196825,0.9957035445757251
232,cpa,Endothelial,0.654453781512605,0.6918778598845549,0.08,6.19141687287822,14.316722965240478,9.421115744452745,0.9477567211579403
232,cpa,Epithelial,0.6927731092436974,0.6885770543951932,0.04,7.29013071722905,11.436275100708007,10.155462869049625,0.6829626357403651
232,cpa,Fibroblast,0.49867947178871547,0.559049392173253,0.08,5.416747959559925,12.402661514282226,8.403563561257537,0.6759184127346993
232,cpa,Myeloid,0.7640336134453781,0.8000361459940881,0.16,6.4947756791322275,14.090273189544678,9.653980508836534,0.8538718803804155
232,cpa,T_cell,0.6324609843937575,0.9516393300154412,0.16,9.900613424488556,14.229070568084717,11.654256068718656,0.9964196204797708
232,scgen,Endothelial,0.7434813925570227,0.799390285178603,0.3,11.202272732391407,0.5364733695983886,15.232049832018074,0.9444617965938359
232,scgen,Epithelial,0.5978871548619447,0.6015240038970833,0.06,11.80461152392381,0.6968400001525878,15.43249597421297,0.6722045070875425
232,scgen,Fibroblast,0.7515486194477791,0.8032641471970493,0.2,9.158242554971338,0.5293463706970215,13.212980252635418,0.6587581541435129
232,scgen,Myeloid,0.7915966386554621,0.8665488628902734,0.28,9.61867715376437,0.26749773025512696,13.75048093188328,0.8438927507447865
232,scgen,T_cell,0.7381992797118847,0.9762349090871795,0.4,11.641686456444253,0.33584280014038087,14.71374484234723,0.9957035445757251
242,baseline,Endothelial,0.5326770708283313,0.4742575826784312,0.1,0.7703773518419618,,2.240535582868194,0.7447872441188248
242,baseline,Epithelial,0.8667947178871548,0.6284086234788611,0.0,3.4058820150252522,,4.377808102886209,0.5380301673702681
242,baseline,Fibroblast,0.8314525810324129,0.670937876643586,0.08,1.2497711212064682,,3.4084271230245298,0.5552095398380845
