KO,type,baseline,Pearson,Precision,E-distance,RMSE_LFC,seed,model
PELI1,KO-specific,mean,-0.1103291037256771,0.4,0.11773514988794638,0.4048156495300055,1,cellina
IRF3,full,mean,0.9450451884660346,0.9,-0.007925056288847898,0.3825836075427153,1,cellina
IRF3,KO-specific,mean,0.5013035447889305,0.6,0.0366245589891804,0.2846904345430831,1,cellina
IRF5,full,mean,0.8340031113407516,0.9,0.09759669798286374,0.4657868242328599,1,cellina
IRF5,KO-specific,mean,0.35380988785637096,0.4,0.07116094133569746,0.39723409846561253,1,cellina
NFKBIA,full,mean,0.8374292660180737,0.8,0.1414301460418706,0.6905725488425452,1,cellina
NFKBIA,KO-specific,mean,0.13253270760409144,0.6,0.15838449537616484,0.5413696642037463,1,cellina
LBP,full,mean,0.6629002220669357,0.8,0.044535273953257,0.3404396278443249,1,cellina
LBP,KO-specific,mean,-0.6091387743428051,0.2,0.06682105923349262,0.40998475169274845,1,cellina
MAP2K3,full,mean,0.5519055345530985,0.7,0.08274772537932903,0.4806974114008269,1,cellina
MAP2K3,KO-specific,mean,-0.26795313075965377,0.3,0.10051755034940761,0.47798230749100556,1,cellina
MAP2K2,full,Cellina-base,0.9471554115783113,1.0,3.9303246929692053,0.45750901667253724,2,cellina
MAP2K2,KO-specific,Cellina-base,0.9511841010868446,1.0,4.0095646680208,0.41318493033532133,2,cellina
IRAK1,full,Cellina-base,0.7188908295794539,0.8,4.6900659759491745,0.47338916839449435,2,cellina
IRAK1,KO-specific,Cellina-base,0.4025742124424462,0.6,4.641223419702564,0.43351362033151,2,cellina
IRF7,full,Cellina-base,0.7994089823937676,0.8,3.85948700914771,0.35837192040105126,2,cellina
IRF7,KO-specific,Cellina-base,0.8610138058115341,1.0,3.912646982599173,0.21505756527330944,2,cellina
PELI1,full,Cellina-base,0.7420902177754003,0.9,3.8965747010931393,0.3589966496954588,2,cellina
PELI1,KO-specific,Cellina-base,0.4875295500843997,0.6,3.953727970886925,0.43541744665526505,2,cellina
IRF3,full,Cellina-base,0.296004223798564,0.6,4.181836606972571,0.40553321800541303,2,cellina
IRF3,KO-specific,Cellina-base,-0.6672896087874584,0.4,4.243535222242585,0.37682317460325826,2,cellina
IRF5,full,Cellina-base,-0.0063022322244871525,0.5,3.6971940512388173,0.516242011271772,2,cellina
IRF5,KO-specific,Cellina-base,-0.36696748156698755,0.3,3.720747743938862,0.5262506215592282,2,cellina
